105,인문대학,일어일문학과,1,전공기초,7801049,자기설계세미나II,남상욱,제15호관 인문대학-401 전용어학실습실-1[SP401], [SP401:수(9)],온라인(화상)+오프라인,1
106,인문대학,일어일문학과,1,전공기초,7801050,자기설계세미나II,이강원,제15호관 인문대학-323 강의실(소)-5[SP323], [SP323:수(9)],온라인(화상)+오프라인,1
107,인문대학,일어일문학과,1,전공기초,7801051,자기설계세미나II,신은진,제15호관 인문대학-405 대학원세미나실[SP405], [SP405:수(9)],온라인(화상)+오프라인,1
108,인문대학,일어일문학과,1,전공기초,AIC6040001,일본어입문(2),신은진,제15호관 인문대학-401 전용어학실습실-1[SP401]," [SP401:수(2),금(2)(3)]",온라인(화상)+오프라인,2
109,인문대학,일어일문학과,1,전공기초,AIC6040002,일본어입문(2),이건상,제15호관 인문대학-401 전용어학실습실-1[SP401]," [SP401:월(4)(5),수(3)]",온라인(화상)+오프라인,2
110,인문대학,일어일문학과,1,전공필수,6877001,일본지역학입문,이호상,제12호관 컨벤션센터-403 계단강의실(소)[SM403], [SM403:화(2)(3)(4)],온라인(화상)+오프라인,3
111,인문대학,일어일문학과,1,전공선택,365001,일본전근대사,박진한,제15호관 인문대학-401 전용어학실습실-1[SP401]," [SP401:월(2B-3),목(8B-9)]",온라인(화상)+오프라인,3
112,인문대학,일어일문학과,1,전공선택,5990001,일본어회화입문,나카무라유리,"제15호관 인문대학-323 강의실(소)-5[SP323], 제15호관 인문대학-401 전용어학실습실-1[SP401]", [SP323:월(6)(7)] [SP401:화(7)],온라인(화상)+오프라인,2
113,인문대학,일어일문학과,1,전공선택,5990002,일본어회화입문,나카무라유리,제15호관 인문대학-401 전용어학실습실-1[SP401]," [SP401:목(3)(4),금(4)]",온라인(화상)+오프라인,2
114,인문대학,일어일문학과,1,전공선택,AIC6073001,일본한자문화의이해,이건상,"제15호관 인문대학-323 강의실(소)-5[SP323], 제15호관 인문대학-401 전용어학실습실-1[SP401]", [SP323:수(5B-6)] [SP401:화(5B-6)],온라인(화상)+오프라인,3
115,인문대학,일어일문학과,2,전공필수,6001001,일본문학요론,남상욱,"제12호관 컨벤션센터-403 계단강의실(소)[SM403], 제15호관 인문대학-116 강의실(대)-2[SP116]", [SM403:화(5B-6)] [SP116:목(7-8A)],온라인(화상)+오프라인,3
116,인문대학,일어일문학과,2,전공선택,5991001,일본의언어와사회,신은진,"제15호관 인문대학-323 강의실(소)-5[SP323], 제15호관 인문대학-401 전용어학실습실-1[SP401]", [SP323:월(2B-3)] [SP401:금(5B-6)],온라인(화상)+오프라인,3
117,인문대학,일어일문학과,2,전공선택,6037001,일본서브컬쳐의이해,이석,"제15호관 인문대학-317 교육통계실습실[SP317], 제15호관 인문대학-323 강의실(소)-5[SP323]", [SP317:월(4-5A)] [SP323:화(2B-3)],온라인(화상)+오프라인,3
118,인문대학,일어일문학과,2,전공선택,9784001,일본지역과문화,이강원,"제15호관 인문대학-317 교육통계실습실[SP317], 제15호관 인문대학-401 전용어학실습실-1[SP401]", [SP317:월(7-8A)] [SP401:목(5B-6)],온라인(화상)+오프라인,3
119,인문대학,일어일문학과,2,전공선택,AIC6048001,실천일본어회화(2),나카무라유리,제15호관 인문대학-401 전용어학실습실-1[SP401]," [SP401:화(4),금(7)(8)]",온라인(화상)+오프라인,2
120,인문대학,일어일문학과,3,전공필수,6006001,표상문화론,이석,"제15호관 인문대학-301 대학원강의실[SP301], 제15호관 인문대학-401 전용어학실습실-1[SP401]", [SP301:수(8B-9)] [SP401:월(7-8A)],온라인(화상)+오프라인,3
121,인문대학,일어일문학과,3,전공선택,369001,한일언어문화의비교,양내윤,제15호관 인문대학-323 강의실(소)-5[SP323], [SP323:목(1-2A)(2B-3)],온라인(동영상+화상)+오프라인,3
122,인문대학,일어일문학과,3,전공선택,5985001,일본어학요론,홍영주,제12호관 컨벤션센터-403 계단강의실(소)[SM403], [SM403:목(5B-6)(7-8A)],온라인(동영상+화상)+오프라인,3
123,인문대학,일어일문학과,3,전공선택,9785001,일본지역학세미나,이강원,"제15호관 인문대학-323 강의실(소)-5[SP323], 제15호관 인문대학-401 전용어학실습실-1[SP401]", [SP323:화(7-8A)] [SP401:수(7-8A)],온라인(화상)+오프라인,3
124,인문대학,일어일문학과,3,전공선택,AIC6035001,한일비교문화론,박진한,"제15호관 인문대학-323 강의실(소)-5[SP323], 제15호관 인문대학-401 전용어학실습실-1[SP401]", [SP323:목(4-5A)] [SP401:화(2B-3)],온라인(화상)+오프라인,3
125,인문대학,일어일문학과,3,전공선택,AIC6055001,응용일본어회화(2),나카무라유리,제15호관 인문대학-323 강의실(소)-5[SP323]," [SP323:월(4)(5),금(5)]",온라인(화상)+오프라인,2
126,인문대학,일어일문학과,4,전공선택,5975001,일본어학세미나,홍영주,제15호관 인문대학-317 교육통계실습실[SP317], [SP317:목(2B-3)(4-5A)],온라인(동영상+화상)+오프라인,3
127,인문대학,일어일문학과,4,전공선택,7326001,일본지역학캡스톤디자인,신은진,제15호관 인문대학-401 전용어학실습실-1[SP401], [SP401:수(4)(5)(6)],온라인(화상)+오프라인,3
128,인문대학,중어중국학과,1,전공기초,AID6001001,중국학입문,윤지양,제15호관 인문대학-322 강의실(대)-4[SP322]," [SP322:화(1-2A),금(7-8A)]",온라인(화상)+오프라인,3
129,인문대학,중어중국학과,1,전공기초,AID6001002,중국학입문,윤지양,제15호관 인문대학-322 강의실(대)-4[SP322]," [SP322:화(7-8A),금(1-2A)]",온라인(화상)+오프라인,3
130,인문대학,중어중국학과,1,전공선택,4152001,중국문화의이해,권기영,제15호관 인문대학-402 전용어학실습실-2[SP402]," [SP402:화(2B-3),금(5B-6)]",온라인(화상)+오프라인,3
131,인문대학,중어중국학과,1,전공선택,AID6434001,기초중국어2,조혜영,가상건물-200 온라인강의실[ZZ200]," [ZZ200:월(6)(7),수(3)(4),금(3)(4)]",온라인(동영상+화상),3
132,인문대학,중어중국학과,1,전공선택,AID6434002,기초중국어2,청웨이웨이,가상건물-200 온라인강의실[ZZ200]," [ZZ200:월(3)(4),수(6)(7),목(3)(4)]",온라인(동영상+화상),3
133,인문대학,중어중국학과,2,전공필수,AID6406001,집중중국어실습(2),신용권,제15호관 인문대학-402 전용어학실습실-2[SP402]," [SP402:월(3)(4),금(7)(8)]",온라인(화상)+오프라인,2
134,인문대학,중어중국학과,2,전공필수,AID6406002,집중중국어실습(2),신용권,제15호관 인문대학-322 강의실(대)-4[SP322]," [SP322:월(7)(8),금(3)(4)]",온라인(화상)+오프라인,2
135,인문대학,중어중국학과,2,전공필수,AID6407001,중국어듣기와말하기(2),이승매,가상건물-200 온라인강의실[ZZ200]," [ZZ200:화(1)(2),수(7)(8)]",온라인(화상),2
136,인문대학,중어중국학과,2,전공필수,AID6407002,중국어듣기와말하기(2),이승매,가상건물-200 온라인강의실[ZZ200]," [ZZ200:화(7)(8),수(1)(2)]",온라인(화상),2
